52,15,3,3,1.753942
52,15,6,3,1.34348
52,15,7,3,1.93011
53,9,7,7,1.954475
53,10,7,6,3.239054
53,10,7,7,3.314037
53,11,7,3,0.3919652
53,11,7,6,1.869529
53,11,7,7,2.208969
53,11,8,6,0.5094328
53,12,3,6,0.7584868
53,12,6,3,0.2038042
53,12,6,6,1.810784
53,12,7,3,0.9441447
53,12,7,6,1.721567
53,13,6,6,1.314001
53,13,7,3,0.9441447
53,13,7,6,1.703402
54,9,7,7,1.954475
54,10,7,6,1.753942
54,10,7,7,2.240728
54,10,8,6,0.7618294
54,11,3,6,0.5865177
54,11,7,6,2.801928
54,11,7,7,2.076263
54,11,8,6,0.5094328
54,12,3,6,0.5865177
54,12,7,3,0.9441447
54,12,7,6,1.734645
54,12,7,7,0.5935265
55,9,7,7,1.954475
55,10,7,6,0.3919652
55,10,7,7,1.994765
55,10,8,6,0.7618294
55,10,8,7,0.5865177
55,11,7,6,2.423152
55,11,7,7,1.669743
55,11,8,6,2.585513
55,12,7,6,1.116883
56,9,7,7,1.954475
56,10,7,6,0.3919652
56,10,7,7,1.994765
56,10,8,6,0.7618294
56,10,8,7,0.5865177
56,11,7,6,1.116883
56,11,7,7,1.669743
56,11,8,3,1.100979
56,11,8,6,2.006099
56,11,8,7,0.5865177
57,9,7,7,1.954475
57,10,7,7,1.876189
57,10,8,6,1.122821
57,11,5,6,0.9441447
57,11,7,6,1.297379
57,11,7,7,1.376483
57,11,8,6,2.511144
58,9,7,7,1.954475
58,10,5,6,0.3609914
58,10,7,7,1.876189
58,10,8,6,0.7618294
58,11,5,6,0.9441447
58,11,7,7,1.376483
58,11,8,6,2.557106
59,9,7,7,1.954475
59,10,5,6,0.3609914
59,10,7,7,1.876189
59,10,8,6,0.7618294
59,11,5,6,1.581894
59,11,7,7,1.376483
59,11,8,6,0.8178539
60,9,7,7,1.954475
60,10,5,6,0.3609914
60,10,7,7,1.876189
60,10,8,6,0.7618294
60,10,8,8,1.954475
60,11,5,6,0.5094328
60,11,5,7,1.942885
60,11,7,7,1.376483
60,11,8,6,1.015752
60,12,5,7,2.091326
61,10,5,5,1.954475
61,10,5,7,0.7618294
61,10,7,7,1.876189
61,11,5,6,0.1704547
61,11,5,7,1.682313
61,11,5,8,1.954475
61,11,7,7,1.376483
61,12,5,7,2.428156
61,13,5,7,2.091326
62,10,7,7,2.830781
62,10,7,8,1.557155
62,10,8,4,0.1962067
62,10,8,8,1.474167
62,11,5,5,0.3888181
62,11,5,7,1.037593
62,11,5,8,1.954475
62,11,7,7,1.796218
62,11,7,8,1.557155
62,11,8,5,1.493586
62,11,8,8,1.734015
62,12,5,5,0.5850248
62,12,5,7,1.653903
62,12,5,8,1.954475
62,12,8,8,0.5865177
62,13,4,7,1.838952
62,13,5,5,0.9580361
62,13,5,7,0.5094328
62,13,5,8,2.418878
62,14,5,5,1.67861
62,14,5,8,0.5094328
62,14,7,5,1.143547
62,15,5,5,2.150682
62,15,5,7,0.9441447
62,16,5,5,0.1962067
62,17,5,5,0.1962067
63,10,5,5,2.659851
63,10,8,8,2.1411
63,11,5,5,1.946128
63,11,7,8,1.557155
63,11,8,5,1.14963
63,11,8,8,2.053689
63,12,5,5,2.177326
63,12,5,7,0.1704547
63,12,8,5,1.297379
63,12,8,8,0.5865177
63,13,5,5,2.169433
63,13,5,7,0.1704547
63,13,5,8,0.9346236
63,13,7,5,0.7031061
63,13,7,7,2.311024
63,14,2,2,0.7031061
63,14,5,5,1.654918
63,14,5,8,1.467971
63,14,7,8,0.9491374
63,15,2,2,0.7031061
63,15,4,5,0.9441447
63,15,5,5,1.636241
63,15,7,5,1.271262
63,16,4,5,1.648468
63,16,5,5,1.907519
63,16,7,5,1.862808
63,16,8,5,1.143196
63,16,8,8,0.7031061
63,17,5,5,2.236335
63,17,5,8,0.2038042
63,17,7,5,1.838952
63,17,7,8,0.1962067
63,17,8,5,0.3905351
63,17,8,8,1.954475
63,18,5,5,1.758265
63,18,7,5,0.5935265
63,18,7,7,2.954475
64,11,8,5,0.8976587
64,12,8,5,0.8976587
64,13,5,2,0.8976587
64,13,7,5,0.7031061
64,14,5,2,0.5461056
64,14,5,5,0.1704547
64,14,8,5,0.3888181
64,15,5,5,0.5592728
64,15,7,5,0.328937
64,16,5,5,0.3888181
64,16,7,5,1.534524
64,16,8,8,0.7031061
64,17,5,5,0.3888181
64,17,7,2,1.100979
64,17,7,5,1.882435
64,17,7,7,2.843559
64,17,7,8,1.143547
64,17,8,5,0.5865177
64,17,8,8,1.879005
64,18,7,5,2.014261
64,18,7,7,2.723363
64,18,7,8,1.557155
64,18,8,5,0.5865177
64,18,8,7,1.297379
64,18,8,8,1.954475
64,19,7,7,1.883897
65,16,7,5,0.328937
65,17,7,5,0.8637581
65,17,7,7,2.949224
65,17,7,8,1.143547
65,17,8,8,0.7031061
65,18,7,5,1.882435
65,18,7,7,2.068549
65,18,7,8,1.143547
65,18,8,8,0.7031061
65,19,5,5,0.8976587
65,19,7,7,1.883897
66,17,7,5,0.3609914
66,17,7,7,2.949224
66,17,7,8,0.5094328
66,18,7,5,0.6178787
66,18,7,7,2.048755
66,18,7,8,1.123623
66,19,7,5,0.7031061
66,19,7,7,1.883897
66,19,8,5,0.8976587
66,20,7,8,0.8976587
67,17,7,7,1.950149
67,17,7,8,1.304783
67,18,7,5,1.485114
67,18,7,7,2.546007
67,18,7,8,2.159298
67,19,7,7,1.305758
67,19,7,8,1.314001
67,20,4,7,0.7031061
67,20,7,7,0.8976587
68,17,7,7,1.950149
68,18,7,5,1.100979
68,18,7,7,2.546007
68,19,6,7,0.8976587
68,19,6,8,1.143547
68,19,7,7,1.394533
68,19,7,8,1.954475
68,20,6,6,0.8976587
68,20,7,7,0.7031061
69,17,7,7,1.753942
69,17,8,8,0.1962067
69,18,6,8,1.100979
69,18,7,7,2.998943
69,18,7,8,0.901398
69,18,8,8,0.1962067
69,19,6,8,2.041205
69,19,7,7,1.394533
69,19,7,8,1.954475
69,20,7,7,0.7031061
70,17,7,7,1.753942
70,18,3,7,0.6521502
70,18,6,8,0.3919652
70,18,7,5,0.1962067
70,18,7,7,3.101613
70,18,7,8,1.872178
70,19,3,7,0.8976587
70,19,3,8,1.143547
70,19,6,7,1.954475
70,19,6,8,1.557155
70,19,7,7,1.394533
70,19,7,8,0.9441447
70,20,7,7,0.7031061
71,17,7,7,1.753942
71,18,3,7,1.485114
71,18,6,8,1.753942
71,18,7,7,2.828968
71,18,7,8,1.902028
71,18,8,8,1.100979
71,19,6,7,1.954475
71,19,6,8,2.762631
71,19,7,7,0.9430957
71,19,7,8,1.062009
71,20,7,7,0.7031061
72,18,3,7,0.5094328
72,18,3,8,1.485114
72,18,6,7,1.573561
72,18,6,8,1.351747
72,18,7,7,3.865267
72,18,7,8,1.648468
72,19,3,5,0.3609914
72,19,3,8,0.1704547
72,19,6,7,1.954475
72,19,6,8,1.211147
72,19,7,7,1.61457
72,20,7,7,1.846652
73,17,3,8,1.485114
73,18,3,5,1.102959
73,18,3,7,1.326589
73,18,6,7,2.150682
73,18,6,8,2.463769
73,18,7,7,2.65463
73,19,3,7,0.3919652
73,19,3,8,0.7498095
73,19,6,7,2.244525
73,19,6,8,2.769313
73,19,7,7,1.310806
73,20,6,5,0.7031061
73,20,6,7,1.143547
74,17,3,8,1.485114
74,18,3,5,2.311024
74,18,3,6,1.143547
74,18,3,7,1.983393
74,18,3,8,1.766272
74,18,6,5,0.2038042
74,18,6,7,1.297379
74,18,6,8,0.8715396
74,18,7,7,2.246943
74,19,3,5,1.297379
74,19,3,6,1.143547
74,19,3,7,1.788189
74,19,3,8,1.929999
74,19,6,7,0.3609914
74,19,7,7,1.31776
74,20,3,8,0.7031061
75,17,3,3,0.3888181
75,17,3,7,2.449463
75,18,3,5,1.753942
75,18,3,7,3.021522
75,18,3,8,1.90275
75,18,6,6,0.5865177
75,18,6,7,2.059208
75,18,6,8,1.234865
75,18,7,7,1.485114
75,19,3,7,2.03936
75,19,3,8,0.3609914
75,19,6,7,0.9289414
76,16,3,7,1.954475
76,16,6,7,1.557155
76,17,3,3,0.3888181
76,17,3,4,0.7618294
76,17,3,6,0.8976587
76,17,3,7,1.640583
76,17,3,8,3.402408
76,17,6,4,0.7584868
76,17,6,6,1.297379
76,17,6,7,0.9475091
76,17,6,8,1.100979
76,18,3,4,0.7618294
76,18,3,5,0.9441447
76,18,3,6,0.3609914
76,18,3,7,2.630286
76,18,3,8,1.739782
76,18,6,7,1.926933
76,18,6,8,1.485114
77,14,6,6,0.7569724
77,15,0,2,0.1704547
77,15,0,3,0.5865177
77,15,3,3,0.3919652
77,15,3,6,1.648468
77,15,7,0,0.2038042
77,16,0,0,0.5865177
77,16,0,1,0.1704547
77,16,3,7,2.445909
77,16,6,1,2.311024
77,16,6,3,1.831881
77,16,6,6,0.5935265
77,16,6,7,1.362746
77,17,3,6,0.5935265
77,17,3,7,1.779157
77,17,6,7,2.035072
77,17,6,8,1.184575
77,17,7,6,0.7584868
77,18,3,6,0.5935265
77,18,3,7,3.540986
77,18,6,7,0.9441447
78,11,7,0,0.5865177
78,12,7,0,2.34046
78,12,7,6,2.1411
78,13,3,6,2.263373
78,13,6,0,3.438479
78,13,6,3,1.085083
78,13,7,0,1.289624
78,13,7,3,0.5865177
78,13,7,6,0.1704547
78,14,3,3,0.9753632
78,14,3,6,0.901398
78,14,3,7,1.648468
78,14,6,0,2.989649
78,14,6,6,2.752494
78,14,7,3,1.954475
78,14,7,6,0.1704547
78,15,0,0,0.9441447
78,15,0,1,0.2038042
78,15,3,3,1.294205
78,15,3,6,3.994909
78,15,6,0,0.7171629
78,15,6,1,2.311024
78,15,6,3,4.098863
78,15,6,4,1.100979
78,15,6,6,1.715855
78,15,6,7,1.485114
78,16,0,1,0.8422427
78,16,0,3,0.1704547
78,16,3,3,1.557155
78,16,3,6,1.753942
78,16,3,7,2.660115
78,16,6,0,1.297379
78,16,6,1,2.311024
78,16,6,3,1.632945
78,16,6,4,0.671474
78,16,6,6,2.526522
78,16,6,7,1.241578
78,16,7,3,0.7031061
78,17,6,0,1.297379
78,17,6,3,1.015752
78,17,6,6,3.038759
78,17,6,7,0.5292628
79,11,7,3,0.3919652
79,11,7,6,1.788506
79,11,8,0,1.753942
79,12,6,0,1.485114
79,12,7,0,1.898371
79,12,7,3,2.121258
79,12,7,6,2.991269
79,12,8,3,0.5935265
79,13,3,6,0.5094328
79,13,6,0,2.07864
79,13,6,3,2.44952
79,13,6,6,0.5647956
79,13,7,0,2.938196
79,13,7,3,1.333786
79,13,7,6,1.955977
79,14,6,0,1.598333
79,14,6,3,0.7584868
79,14,6,6,0.7264144
79,14,7,0,2.797538
79,14,7,3,1.529993
79,15,6,0,0.7626319
79,15,6,3,1.34348
79,15,6,4,0.9346236
79,15,6,6,1.296632
79,15,7,3,0.5850248
79,16,6,0,0.7618294
79,16,6,1,0.2038042
79,16,6,4,0.9441447
80,10,7,6,0.5865177
80,10,8,3,0.3919652
80,11,4,3,0.3888181
80,11,5,6,1.753942
80,11,6,0,0.2038042
80,11,7,3,2.633104
80,11,7,6,2.130066
80,12,6,3,0.2038042
80,12,7,0,2.150682
80,12,7,3,2.799997
80,12,7,6,2.108225
80,12,8,3,0.5935265
80,13,6,3,0.5647956
80,13,6,6,0.7031061
80,13,7,0,0.1962067
80,13,7,3,1.333786
80,13,7,6,0.7626319
80,14,6,6,0.7031061
80,14,7,0,0.1962067
81,10,7,3,0.7031061
81,10,7,6,0.1704547
81,10,8,3,0.3919652
81,10,8,6,1.816915
81,11,4,6,0.5935265
81,11,5,6,1.753942
81,11,7,0,0.7031061
81,11,7,3,1.704471
81,11,7,6,2.170111
81,11,7,7,0.3888181
81,11,8,3,3.208682
81,11,8,6,2.352249
81,12,4,6,0.5935265
81,12,7,0,0.7031061
81,12,7,3,2.672015
81,12,7,4,1.143547
81,12,7,6,2.618293
81,12,8,6,0.9441447
81,13,6,0,0.7031061
82,10,5,6,2.071633
82,10,7,6,0.1704547
82,10,8,3,0.3919652
82,10,8,6,0.4483896
82,11,4,3,1.648468
82,11,5,6,1.335132
82,11,7,6,1.11669
82,11,7,7,1.149071
82,11,8,3,1.902034
82,11,8,6,1.664016
82,12,5,7,1.753942
82,12,8,3,1.143547
82,12,8,6,0.7618294
83,9,5,6,0.1704547
83,10,5,6,1.842948
83,10,8,6,0.5778241
83,11,5,3,1.143547
83,11,5,6,2.375558
83,11,7,7,2.046729
83,11,8,3,2.055865
83,11,8,6,1.958933
83,12,5,6,0.7618294
83,12,5,7,1.753942
84,9,5,6,0.1704547
84,10,5,6,1.973529
84,10,5,7,0.3919652
84,10,8,6,0.8382425
84,11,5,3,0.3888181
84,11,5,6,1.667357
84,11,5,7,0.3919652
84,11,7,6,0.8976587
84,11,8,3,0.7584868
84,11,8,6,2.444458
84,12,5,6,1.753942
85,9,5,6,0.1704547
85,10,5,6,1.366438
85,10,5,7,0.7569724
85,10,8,6,0.9532305
85,11,5,1,0.5094328
85,11,5,6,1.479575
85,11,5,7,1.296445
85,11,8,3,0.7584868
85,11,8,6,1.100979
85,12,5,6,2.263373
85,12,5,7,0.3919652
86,10,5,6,0.9094436
86,10,5,7,0.4942012
86,10,8,6,1.100979
86,11,2,3,0.7618294
86,11,2,7,1.143547
86,11,4,7,2.311024
86,11,5,1,0.6521502
86,11,5,3,2.311555
86,11,5,6,2.567171
86,11,5,7,2.804786
86,11,8,6,1.100979
86,11,8,7,0.9059108
86,12,1,0,1.485114
86,12,2,6,1.648468
86,12,4,7,1.485114
86,12,5,4,1.093865
86,12,5,6,2.263373
86,12,5,7,2.739288
86,13,2,0,0.7618294
86,13,5,7,1.961292
87,10,5,3,1.100979
87,10,5,6,0.2038042
87,11,5,1,1.100979
87,11,5,3,0.7618294
87,11,5,4,0.2038042
87,11,5,6,1.553406
87,11,5,7,1.386858
87,11,7,7,2.311024
87,11,8,6,1.100979
87,12,4,7,0.7584868
87,12,5,1,1.015752
87,12,5,4,0.5647956
87,12,5,5,3.959492
87,12,5,6,0.7031061
87,12,5,7,2.005897
87,12,5,8,1.882459
87,12,7,5,1.485114
87,12,7,7,1.648468
87,13,5,5,1.906326
87,13,5,6,0.3609914
87,13,5,7,1.50156
87,13,5,8,1.032311
87,13,8,6,0.7618294
87,14,2,7,0.5865177
87,14,5,5,2.579821
87,14,5,7,2.145908
87,14,5,8,0.9151701
87,15,5,7,2.1411
87,15,7,8,0.3609914
87,15,8,5,0.5094328
88,12,4,5,1.485114
88,12,5,4,1.297379
88,12,5,5,2.311024
88,12,5,7,2.260262
88,12,8,5,0.7584868
88,13,5,2,1.557155
88,13,5,4,1.140351
88,13,5,5,3.02886
88,13,5,7,2.12493
88,13,5,8,0.5935265
88,13,7,5,0.8976587
88,14,5,5,2.751143
88,14,5,7,3.629588
88,14,5,8,2.110195
88,14,8,5,3.412003
88,14,8,8,0.8976587
88,15,4,5,0.3888181
88,15,5,5,1.754001
88,15,5,7,4.016748
88,15,5,8,1.318077
88,15,7,1,2.311024
88,15,7,5,2.120367
88,15,7,8,0.3609914
88,15,8,5,2.712963
88,16,4,5,2.04557
88,16,5,5,1.46936
88,16,5,8,2.62866
88,16,7,2,0.7584868
88,16,7,5,1.139974
88,16,8,5,2.279612
88,16,8,8,1.648468
88,17,7,2,1.34348
88,17,7,5,0.6603835
89,14,5,5,0.8976587
89,15,5,5,0.8976587
89,15,6,5,0.3609914
89,15,7,2,0.7618294
89,15,7,5,0.9854917
89,15,8,5,1.753942
89,16,4,5,3.626214
89,16,5,5,1.753942
89,16,6,5,1.315098
89,16,7,1,1.648468
89,16,7,2,0.5674203
89,16,7,5,2.532498
89,16,7,8,1.297379
89,16,8,5,0.5461056
89,17,4,5,2.545092
89,17,5,5,1.557155
89,17,6,5,1.954475
89,17,6,8,3.399346
89,17,7,2,1.286477
89,17,7,5,2.617407
89,18,6,5,0.1962067
89,18,7,5,0.3888181
89,18,8,8,0.7584868
90,16,6,5,1.017732
90,16,7,5,0.3919652
90,16,8,5,0.5632302
90,17,4,5,1.34348
90,17,5,5,1.102959
90,17,5,8,2.1411
90,17,6,5,2.455891
90,17,6,8,3.239054
90,17,7,5,1.94912
90,17,7,8,3.959492
90,17,8,5,0.5632302
90,18,3,5,1.954475
90,18,4,5,1.669028
90,18,6,5,0.9580361
90,18,6,8,2.116615
90,18,7,5,2.695184
90,18,7,8,1.26792
91,16,7,5,0.1704547
91,17,3,5,0.7031061
91,17,3,8,0.2038042
91,17,5,5,0.9204837
91,17,6,5,1.228389
91,17,6,8,2.651599
91,17,7,5,0.5865177
91,17,7,8,1.557155
91,17,8,5,0.1704547
91,17,8,8,1.143547
91,18,3,5,0.1704547
91,18,3,7,0.7584868
91,18,3,8,2.556015
91,18,4,5,0.9069103
91,18,5,5,0.3609914
91,18,5,8,0.3919652
91,18,6,2,0.7618294
91,18,6,8,2.523693
91,18,7,5,2.631642
91,18,7,8,1.181589
91,19,7,8,0.9441447
92,17,3,5,0.8976587
92,17,5,5,1.297379
92,17,6,8,3.239054
92,18,3,5,0.3888181
92,18,3,7,1.34348
92,18,3,8,2.630768
92,18,4,5,1.297379
92,18,4,8,0.3919652
92,18,5,5,2.651599
92,18,6,4,0.5094328
92,18,6,5,0.1962067
92,18,6,8,1.366816
92,18,7,7,2.1411
92,18,7,8,2.311024
92,19,3,8,0.3919652
92,19,6,8,0.9441447
93,17,3,8,1.34348
93,17,6,7,1.485114
93,18,0,5,0.7618294
93,18,1,1,2.311024
93,18,3,7,1.673834
93,18,3,8,1.896418
93,18,6,8,1.684303
93,19,3,7,1.33611
93,19,3,8,1.434053
93,19,6,8,0.3888181
94,17,0,2,0.3609914
94,17,0,3,0.8467833
94,17,0,4,0.7618294
94,17,0,6,0.4483896
94,17,3,4,0.3888181
94,17,3,6,1.954475
94,17,3,7,2.733551
94,17,3,8,1.34348
94,17,6,1,0.8976587
94,17,6,5,1.297379
94,17,7,5,1.485114
94,18,0,3,1.143547
94,18,3,5,0.7618294
94,18,3,7,2.240347
94,18,3,8,2.712843
94,18,6,1,1.297379
94,18,6,7,0.3609914
94,18,6,8,2.678782
94,18,7,7,0.7618294
94,19,3,7,0.3888181
94,19,3,8,2.311024
95,14,3,6,0.1704547
95,14,7,3,0.5865177
95,15,0,3,0.1704547
95,15,0,6,0.4652279
95,15,6,7,0.9441447
95,16,0,0,0.7584868
95,16,0,1,2.311024
95,16,0,5,0.1704547
95,16,0,7,1.289624
95,16,3,1,1.648468
95,16,3,2,1.100979
95,16,3,6,1.34348
95,16,6,1,0.8976587
95,16,6,3,1.304783
95,16,6,4,0.9441447
95,16,6,6,0.8467833
95,16,6,7,1.271262
95,16,6,8,1.557155
95,17,0,1,1.348347
95,17,0,2,0.3609914
95,17,0,4,1.434053
95,17,0,6,1.461594
95,17,0,7,0.9854917
95,17,3,3,0.1704547
95,17,3,6,1.852573
95,17,3,7,1.13861
95,17,3,8,2.398203
95,17,4,7,1.143547
95,17,6,2,1.297379
95,17,6,5,0.8744584
95,17,6,6,0.5935265
95,17,6,7,1.271262
95,17,6,8,0.8976587
95,18,0,7,0.8467833
95,18,3,6,0.2038042
95,18,3,7,0.9481504
95,18,3,8,0.3919652
95,18,6,4,1.100979
95,18,6,7,0.830838
95,18,6,8,1.122821
95,18,7,7,0.5865177
96,12,7,0,0.1704547
96,13,3,6,1.954475
96,13,6,0,1.143547
96,13,6,6,0.7618294
96,13,7,3,0.7569724
96,13,7,6,1.100979
96,14,3,3,1.573561
96,14,6,0,2.440732
96,14,6,3,0.9662963
96,14,6,6,0.3919652
96,14,7,0,0.7031061
96,14,7,3,2.606327
96,14,7,6,1.56324
96,15,0,1,0.7618294
96,15,3,3,0.8535918
96,15,3,6,3.242079
96,15,6,0,1.493499
96,15,6,3,0.8694772
96,15,6,6,0.7031061
96,15,6,7,0.9441447
96,15,7,3,0.7584868
96,16,0,4,0.1704547
96,16,0,7,1.33611
96,16,3,3,1.26413
96,16,3,6,1.282736
96,16,3,7,3.205622
96,16,3,8,1.100979
96,16,6,0,1.681321
96,16,6,3,0.812816
96,16,6,5,1.100979
96,16,6,6,0.3888181
96,16,6,7,1.271262
96,16,6,8,3.159573
96,17,0,7,0.5865177
96,17,3,3,1.950149
96,17,3,4,2.1411
96,17,3,6,2.12493
96,17,6,6,0.3888181
96,17,6,7,2.821224
96,17,6,8,1.116883
96,18,0,7,0.5865177
96,18,6,6,0.1962067
97,11,7,0,0.3999003
97,11,7,6,1.182996
97,12,1,5,0.1704547
97,12,6,0,0.5935265
97,12,6,3,0.6429422
97,12,7,0,2.138585
97,12,7,3,0.7377393
97,12,7,6,0.8470566
97,13,6,0,1.648468
97,13,6,3,2.481821
97,13,6,6,1.855695
97,13,7,0,1.326498
97,13,7,3,3.199412
97,13,7,6,3.06045
97,14,3,0,2.311024
97,14,6,0,0.7515187
97,14,6,3,2.045127
97,14,6,6,1.753362
97,14,7,3,2.899588
97,14,7,6,1.685732
97,15,3,0,0.3888181
97,15,3,3,1.297379
97,15,6,0,0.6429422
97,15,6,1,2.311024
97,15,6,3,2.570196
97,15,6,4,0.7618294
97,15,6,6,0.3609914
97,16,3,3,0.3609914
97,16,3,4,1.297379
97,16,6,0,0.5094328
97,16,6,1,2.311024
97,16,6,3,1.873932
97,16,6,4,0.7618294
97,17,3,3,0.3609914
