29,15,4,1,55.549382000000016
30,13,4,4,36.964585
30,13,6,6,13.681325000000001
30,14,3,3,45.429629000000006
30,14,3,4,36.964585
30,14,3,7,12.821081
30,14,4,3,25.885853
30,14,4,4,57.53432510000001
30,14,6,7,31.440269
30,15,3,4,34.479662
30,15,4,4,27.596627100000006
30,15,4,5,17.924473
30,15,4,7,14.692145999999997
30,15,5,4,19.6872557
30,15,7,4,20.0114264
30,15,7,5,2.9658993
30,15,7,8,31.005785300000003
30,15,8,7,9.8285376
30,15,8,8,10.113347999999998
30,16,4,4,34.479662
30,16,4,5,6.7402202
30,16,5,4,44.425031000000004
30,16,5,5,12.802969899999999
30,16,5,7,11.90847
30,16,7,8,11.749493000000001
30,16,8,5,11.539276
30,16,8,8,20.583507
30,17,4,4,36.405705
30,17,4,5,9.217971
30,17,5,5,45.818598
30,17,5,7,3.1796107000000005
30,17,7,7,30.681216999999997
30,18,4,4,42.80968299999999
30,18,4,7,9.945369
30,18,7,5,17.766567000000002
30,18,7,7,0.7993888000000001
31,11,4,3,36.964585
31,12,4,3,36.964585
31,12,6,6,13.681325000000001
31,13,6,6,37.714501999999996
31,13,7,4,36.964585
31,13,7,7,9.126543999999999
31,14,6,6,31.440269
31,14,6,7,31.461276000000005
31,14,7,4,11.693492999999998
31,14,7,7,57.069225500000016
31,14,8,7,13.371743
31,15,4,4,15.241023
31,15,4,5,19.988843
31,15,4,7,9.0546806
31,15,5,5,4.8613971000000005
31,15,5,7,3.1610109999999993
31,15,7,4,5.027009400000001
31,15,7,5,13.470526999999999
31,15,7,7,63.0735784
31,15,7,8,18.6137343
31,15,8,4,14.614999
31,15,8,5,3.5660296
31,15,8,7,5.3478684
31,15,8,8,49.594244
31,16,4,5,19.988843
31,16,5,4,3.993090500000001
31,16,5,5,2.9832439000000006
31,16,5,7,4.1595189999999995
31,16,7,5,19.317263000000004
31,16,7,7,21.0057883
31,16,7,8,8.435827399999999
31,16,8,8,48.17325800000001
31,17,4,7,1.6424226000000002
31,17,5,5,3.2115726999999996
31,17,5,7,3.1796107000000005
31,17,7,7,36.226311100000004
31,17,8,8,33.265085000000006
31,18,4,7,5.6876792
31,18,5,7,7.4947040000000005
31,18,5,8,6.670365800000001
31,18,7,5,17.766567000000002
31,18,7,7,38.361096200000006
31,19,7,4,17.766567000000002
32,11,6,6,13.681325000000001
32,11,7,4,36.964585
32,12,6,6,37.714501999999996
32,13,6,6,28.652575000000002
32,13,6,7,25.885853
32,13,7,7,9.126543999999999
32,14,6,6,4.6193679
32,14,6,7,25.885853
32,14,7,7,12.526829000000001
32,14,8,8,3.6945327999999993
32,15,5,7,17.038287
32,15,7,4,10.468591000000002
32,15,7,5,12.738054000000002
32,15,7,7,80.83441099999999
32,15,7,8,2.7437564
32,15,8,7,16.95148
32,15,8,8,45.65465799999999
32,16,3,3,36.405705
32,16,5,7,17.038287
32,16,7,5,7.7432039999999995
32,16,7,7,68.93772200000002
32,16,7,8,51.87833000000001
32,16,8,7,14.614999
32,16,8,8,50.130080000000014
32,17,4,7,1.6424226000000002
32,17,7,5,17.32073
32,17,7,7,25.806442200000003
32,17,7,8,21.304913
32,18,4,7,7.4947040000000005
32,18,7,7,20.928272399999997
32,19,7,7,17.766567000000002
33,8,7,7,36.405705
33,9,3,3,36.405705
33,10,3,3,36.405705
33,10,6,6,13.681325000000001
33,11,3,3,36.405705
33,11,6,3,9.126543999999999
33,11,6,6,13.681325000000001
33,11,7,4,36.964585
33,12,3,3,36.405705
33,12,6,3,9.126543999999999
33,12,6,6,28.652575000000002
33,12,7,6,25.885853
